Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H5,2019,2019,2019,6,1,1,Import,300,Greece,GRC,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,8086,,,,94749,,529469,,,0
H5,2019,2019,2019,6,1,1,Import,320,Guatemala,GTM,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",1,No Quantity,0,,,,16109,,766642,,,2
H5,2019,2019,2019,6,1,1,Import,340,Honduras,HND,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",1,No Quantity,0,,,,10390,,212340,,,2
H5,2019,2019,2019,6,1,1,Import,344,"China, Hong Kong SAR",HKG,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,8316,,,,,,3520156,,,4
H5,2019,2019,2019,6,1,2,Export,344,"China, Hong Kong SAR",HKG,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,4,,,,,,6682,,,4
H5,2019,2019,2019,6,1,1,Import,348,Hungary,HUN,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,4990,,,,69400,,474463,,,0
H5,2019,2019,2019,6,1,1,Import,352,Iceland,ISL,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,1169,,,,20219,,1106896,,,0
H5,2019,2019,2019,6,1,1,Import,360,Indonesia,IDN,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",1,No Quantity,0,,,,28072,,969884,,,2
H5,2019,2019,2019,6,1,2,Export,360,Indonesia,IDN,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",1,No Quantity,0,,,,377,,18859,,,2
H5,2019,2019,2019,6,1,1,Import,372,Ireland,IRL,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,2989,,,,34845,,1170362,,,0
H5,2019,2019,2019,6,1,1,Import,376,Israel,ISR,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",1,No Quantity,0,,,,,,6509000,,,6
H5,2019,2019,2019,6,1,2,Export,376,Israel,ISR,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",1,No Quantity,0,,,,,,5000,,,6
H5,2019,2019,2019,6,1,1,Import,381,Italy,ITA,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,48390,,,,702866,,26590124,,,0
H5,2019,2019,2019,6,1,2,Export,381,Italy,ITA,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,823,,,,1234,,221000,,,0
H5,2019,2019,2019,6,1,1,Import,392,Japan,JPN,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,104527,,,,,,73029560,,,4
H5,2019,2019,2019,6,1,2,Export,392,Japan,JPN,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,18,,,,,,24252,,,4
H5,2019,2019,2019,6,1,1,Import,398,Kazakhstan,KAZ,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",1,No Quantity,0,,,,18691,,315881,,,2
H5,2019,2019,2019,6,1,1,Import,400,Jordan,JOR,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",1,No Quantity,0,,,,2,,1112,,,2
H5,2019,2019,2019,6,1,1,Import,404,Kenya,KEN,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,5405,,,,8208,,240092,,,6
H5,2019,2019,2019,6,1,2,Export,404,Kenya,KEN,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,1,,,,,,29,,,4
H5,2019,2019,2019,6,1,1,Import,410,Rep. of Korea,KOR,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",1,No Quantity,0,,,,263781,,27034940,,,2
H5,2019,2019,2019,6,1,2,Export,410,Rep. of Korea,KOR,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",1,No Quantity,0,,,,9,,4600,,,2
H5,2019,2019,2019,6,1,1,Import,414,Kuwait,KWT,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,33,,,,183,,47691,,,0
H5,2019,2019,2019,6,1,1,Import,417,Kyrgyzstan,KGZ,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,1,,,,21,,3273,,,0
H5,2019,2019,2019,6,1,1,Import,418,Lao People's Dem. Rep.,LAO,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,1,,,,6,,1850,,,0
H5,2019,2019,2019,6,1,1,Import,428,Latvia,LVA,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,3491,,,,49629,,742030,,,0
H5,2019,2019,2019,6,1,1,Import,440,Lithuania,LTU,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,1932,,,,26078,,324269,,,0
H5,2019,2019,2019,6,1,1,Import,442,Luxembourg,LUX,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,1809,,,,125334,,2014953,,,0
H5,2019,2019,2019,6,1,1,Import,446,"China, Macao SAR",MAC,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",1,No Quantity,0,,,,,,2515,,,6
H5,2019,2019,2019,6,1,1,Import,450,Madagascar,MDG,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,10,,,,260,,4078,,,0
H5,2019,2019,2019,6,1,1,Import,458,Malaysia,MYS,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,4467,,,,,,4005815,,,4
H5,2019,2019,2019,6,1,2,Export,458,Malaysia,MYS,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,9,,,,,,15678,,,4
H5,2019,2019,2019,6,1,1,Import,470,Malta,MLT,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,11,,,,278,,2408,,,0
H5,2019,2019,2019,6,1,1,Import,480,Mauritius,MUS,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,2804,,,,13520,,335780,,,2
H5,2019,2019,2019,6,1,1,Import,496,Mongolia,MNG,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,29,,,,466,,27159,,,0
H5,2019,2019,2019,6,1,1,Import,504,Morocco,MAR,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",1,No Quantity,0,,,,1791,,44319,,,2
H5,2019,2019,2019,6,1,1,Import,528,Netherlands,NLD,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,183277,,,,2565886,,152261497,,,0
H5,2019,2019,2019,6,1,2,Export,528,Netherlands,NLD,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,37,,,,520,,16036,,,0
H5,2019,2019,2019,6,1,1,Import,554,New Zealand,NZL,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,27334,,,,,,33042172,,,4
H5,2019,2019,2019,6,1,2,Export,554,New Zealand,NZL,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,27,,,,,,10791,,,4
H5,2019,2019,2019,6,1,1,Import,558,Nicaragua,NIC,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",1,No Quantity,0,,,,3708,,113322,,,2
H5,2019,2019,2019,6,1,1,Import,579,Norway,NOR,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,64593,,,,927075,,26512097,,,0
H5,2019,2019,2019,6,1,2,Export,579,Norway,NOR,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,190,,,,3420,,44572,,,0
H5,2019,2019,2019,6,1,1,Import,586,Pakistan,PAK,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,1105,,,,,,21928,,,4
H5,2019,2019,2019,6,1,1,Import,600,Paraguay,PRY,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",1,No Quantity,0,,,,10724,,653234,,,2
H5,2019,2019,2019,6,1,1,Import,604,Peru,PER,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,3915,,,,67259,,3627818,,,0
H5,2019,2019,2019,6,1,1,Import,608,Philippines,PHL,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,9643,,,,,,513127,,,4
H5,2019,2019,2019,6,1,2,Export,608,Philippines,PHL,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,134,,,,,,6021,,,4
H5,2019,2019,2019,6,1,1,Import,616,Poland,POL,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,69545,,,,841202,,12579370,,,0
H5,2019,2019,2019,6,1,2,Export,616,Poland,POL,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,2,,,,46,,2534,,,0
H5,2019,2019,2019,6,1,1,Import,620,Portugal,PRT,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,19,,,,140,,31223,,,0
H5,2019,2019,2019,6,1,2,Export,620,Portugal,PRT,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,6,,,,8,,41,,,0
H5,2019,2019,2019,6,1,1,Import,642,Romania,ROU,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,11157,,,,160646,,1302473,,,0
H5,2019,2019,2019,6,1,1,Import,643,Russian Federation,RUS,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",1,No Quantity,0,,,,369365,,7460522,,,2
H5,2019,2019,2019,6,1,1,Import,688,Serbia,SRB,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,222,,,,2624,,24991,,,0
H5,2019,2019,2019,6,1,1,Import,699,India,IND,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,1036,,,,,,637067,,,4
H5,2019,2019,2019,6,1,1,Import,702,Singapore,SGP,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,15904,,,,,,11045620,,,4
H5,2019,2019,2019,6,1,2,Export,702,Singapore,SGP,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,334,,,,,,169825,,,4
H5,2019,2019,2019,6,1,1,Import,703,Slovakia,SVK,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,8820,,,,127140,,4865189,,,0
H5,2019,2019,2019,6,1,1,Import,704,Viet Nam,VNM,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",1,No Quantity,0,,,,,,229131,,,6
H5,2019,2019,2019,6,1,2,Export,704,Viet Nam,VNM,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",1,No Quantity,0,,,,,,168735,,,6
H5,2019,2019,2019,6,1,1,Import,705,Slovenia,SVN,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,9878,,,,137739,,5725603,,,0
H5,2019,2019,2019,6,1,1,Import,710,South Africa,ZAF,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",7,Volume in litres,1192182,,,,1192182,,11291819,,,0
H5,2019,2019,2019,6,1,2,Export,710,South Africa,ZAF,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",7,Volume in litres,2226,,,,2226,,783,,,0
H5,2019,2019,2019,6,1,3,Re-Export,710,South Africa,ZAF,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",7,Volume in litres,2226,,,,2226,,783,,,0
H5,2019,2019,2019,6,1,1,Import,724,Spain,ESP,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,42900,,,,531526,,42666217,,,0
H5,2019,2019,2019,6,1,2,Export,724,Spain,ESP,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,268,,,,439,,3376,,,0
H5,2019,2019,2019,6,1,1,Import,748,Eswatini,SWZ,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",1,No Quantity,0,,,,7,,252,,,2
H5,2019,2019,2019,6,1,1,Import,752,Sweden,SWE,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,115053,,,,1416345,,16831446,,,4
H5,2019,2019,2019,6,1,2,Export,752,Sweden,SWE,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,1,,,,50,,1057,,,4
H5,2019,2019,2019,6,1,1,Import,757,Switzerland,CHE,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,35233,,,,521837,,40805062,,,0
H5,2019,2019,2019,6,1,2,Export,757,Switzerland,CHE,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,31,,,,727,,20747,,,0
H5,2019,2019,2019,6,1,1,Import,764,Thailand,THA,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",1,No Quantity,0,,,,,,5491640,,,6
H5,2019,2019,2019,6,1,2,Export,764,Thailand,THA,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",1,No Quantity,0,,,,,,13020,,,6
H5,2019,2019,2019,6,1,1,Import,784,United Arab Emirates,ARE,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",1,No Quantity,0,,,,39787,,2568535,,,2
H5,2019,2019,2019,6,1,1,Import,788,Tunisia,TUN,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",1,No Quantity,0,,,,13,,444,,,2
H5,2019,2019,2019,6,1,1,Import,792,Turkey,TUR,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,729,,,,9410,,528521,,,0
H5,2019,2019,2019,6,1,1,Import,807,North Macedonia,MKD,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,278,,,,5842,,189833,,,0
H5,2019,2019,2019,6,1,1,Import,826,United Kingdom,GBR,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,236447,,,,3250016,,91936535,,,0
H5,2019,2019,2019,6,1,2,Export,826,United Kingdom,GBR,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,727,,,,5275,,471604,,,0
H5,2019,2019,2019,6,1,1,Import,842,USA,USA,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,821033,,,,,,488510168,,,4
H5,2019,2019,2019,6,1,2,Export,842,USA,USA,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,764,,,,0,,193256,,,4
H5,2019,2019,2019,6,1,3,Re-Export,842,USA,USA,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,56,,,,0,,57229,,,0
H5,2019,2019,2019,6,1,1,Import,858,Uruguay,URY,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,879,,,,12374,,566836,,,0
H5,2019,2019,2019,6,1,1,Import,894,Zambia,ZMB,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",1,No Quantity,0,,,,1000,,755,,,2
H4,2016,2016,2016,6,1,1,Import,20,Andorra,AND,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",1,No Quantity,0,,,,21684,,1234128,,,2
H4,2016,2016,2016,6,1,1,Import,31,Azerbaijan,AZE,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,139,,,,1874,,44993,,,0
H4,2016,2016,2016,6,1,1,Import,32,Argentina,ARG,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,4733,,,,71408,,2985775,,,0
H4,2016,2016,2016,6,1,1,Import,36,Australia,AUS,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,99359,,,,1665539,,77358730,,,0
H4,2016,2016,2016,6,1,2,Export,36,Australia,AUS,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,113,,,,530,,98683,,,0
H4,2016,2016,2016,6,1,1,Import,40,Austria,AUT,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",1,No Quantity,0,,,,455426,,18346666,,,2
H4,2016,2016,2016,6,1,2,Export,40,Austria,AUT,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",1,No Quantity,0,,,,212,,19038,,,2
H4,2016,2016,2016,6,1,1,Import,48,Bahrain,BHR,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,828,,,,3434,,155395,,,0
H4,2016,2016,2016,6,1,1,Import,51,Armenia,ARM,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,63,,,,823,,26779,,,0
H4,2016,2016,2016,6,1,1,Import,56,Belgium,BEL,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",1,No Quantity,0,,,,1110812,,56434828,,,2
H4,2016,2016,2016,6,1,2,Export,56,Belgium,BEL,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",1,No Quantity,0,,,,1214,,115485,,,2
H4,2016,2016,2016,6,1,1,Import,60,Bermuda,BMU,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,14,,,,1052,,13751,,,4
H4,2016,2016,2016,6,1,1,Import,70,Bosnia Herzegovina,BIH,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",1,No Quantity,,,,,5898,,76815,,,0
H4,2016,2016,2016,6,1,1,Import,76,Brazil,BRA,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,11013,,,,128724,,9867356,,,0
H4,2016,2016,2016,6,1,1,Import,84,Belize,BLZ,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",1,No Quantity,,,,,244626,,347645,,,0
H4,2016,2016,2016,6,1,1,Import,96,Brunei Darussalam,BRN,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,318,,,,20254,,264651,,,4
H4,2016,2016,2016,6,1,1,Import,100,Bulgaria,BGR,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,2652,,,,27818,,145026,,,0
H4,2016,2016,2016,6,1,2,Export,100,Bulgaria,BGR,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,63,,,,705,,32335,,,0
H4,2016,2016,2016,6,1,1,Import,112,Belarus,BLR,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,3316,,,,54252,,135100,,,0
H4,2016,2016,2016,6,1,1,Import,116,Cambodia,KHM,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,191,,,,5720,,15659,,,0
H4,2016,2016,2016,6,1,2,Export,116,Cambodia,KHM,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,1129,,,,15236,,122731,,,0
H4,2016,2016,2016,6,1,1,Import,120,Cameroon,CMR,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",1,No Quantity,,,,,7007,,6593,,,0
H4,2016,2016,2016,6,1,1,Import,124,Canada,CAN,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,98381,,,,,,74977221,,,0
H4,2016,2016,2016,6,1,2,Export,124,Canada,CAN,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,852,,,,0,,140596,,,4
H4,2016,2016,2016,6,1,3,Re-Export,124,Canada,CAN,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,50,,,,0,,47954,,,0
H4,2016,2016,2016,6,1,1,Import,144,Sri Lanka,LKA,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,220,,,,3525,,46061,,,4
H4,2016,2016,2016,6,1,2,Export,144,Sri Lanka,LKA,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,12,,,,29,,706,,,4
H4,2016,2016,2016,6,1,1,Import,152,Chile,CHL,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,12847,,,,,,10371211,,,4
H4,2016,2016,2016,6,1,1,Import,156,China,CHN,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,75995,,,,3613950,,47221825,,,4
H4,2016,2016,2016,6,1,2,Export,156,China,CHN,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,681632,,,,1917758,,46590500,,,4
H4,2016,2016,2016,6,1,1,Import,170,Colombia,COL,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,14760,,,,202010,,12878414,,,0
H4,2016,2016,2016,6,1,1,Import,188,Costa Rica,CRI,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",1,No Quantity,0,,,,120865,,4137796,,,2
H4,2016,2016,2016,6,1,1,Import,191,Croatia,HRV,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,2723,,,,42324,,366459,,,0
H4,2016,2016,2016,6,1,2,Export,191,Croatia,HRV,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,2,,,,28,,2731,,,0
H4,2016,2016,2016,6,1,1,Import,196,Cyprus,CYP,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,544,,,,8911,,103810,,,0
H4,2016,2016,2016,6,1,1,Import,203,Czechia,CZE,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,72957,,,,962764,,25788341,,,0
H4,2016,2016,2016,6,1,2,Export,203,Czechia,CZE,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,145,,,,157,,14045,,,0
H4,2016,2016,2016,6,1,1,Import,208,Denmark,DNK,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,68776,,,,1006066,,18937272,,,0
H4,2016,2016,2016,6,1,2,Export,208,Denmark,DNK,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,2,,,,75,,2764,,,0
H4,2016,2016,2016,6,1,1,Import,218,Ecuador,ECU,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,590,,,,8741,,257068,,,0
H4,2016,2016,2016,6,1,1,Import,222,El Salvador,SLV,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",1,No Quantity,0,,,,5353,,261972,,,2
H4,2016,2016,2016,6,1,1,Import,231,Ethiopia,ETH,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",1,No Quantity,0,,,,90,,128,,,2
H4,2016,2016,2016,6,1,1,Import,233,Estonia,EST,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,5744,,,,80044,,1882936,,,0
H4,2016,2016,2016,6,1,1,Import,246,Finland,FIN,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,16634,,,,206693,,5409603,,,0
H4,2016,2016,2016,6,1,2,Export,246,Finland,FIN,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,1,,,,16,,1026,,,0
