Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H5,2018,2018,2018,6,1,3,Re-Export,400,Jordan,JOR,0,World,WLD,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",8,Weight in kilograms,8,,,,8,,556,,,0
H5,2018,2018,2018,6,1,1,Import,410,Rep. of Korea,KOR,0,World,WLD,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",1,No Quantity,0,,,,14195473,,144040373,,,2
H5,2018,2018,2018,6,1,2,Export,410,Rep. of Korea,KOR,0,World,WLD,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",1,No Quantity,0,,,,2994331,,3746980,,,2
H5,2018,2018,2018,6,1,1,Import,414,Kuwait,KWT,0,World,WLD,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,201739,,,,1850184,,5411511,,,0
H5,2018,2018,2018,6,1,2,Export,414,Kuwait,KWT,0,World,WLD,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,2364,,,,34887,,105437,,,0
H5,2018,2018,2018,6,1,1,Import,417,Kyrgyzstan,KGZ,0,World,WLD,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,15951,,,,294699,,943855,,,2
H5,2018,2018,2018,6,1,2,Export,417,Kyrgyzstan,KGZ,0,World,WLD,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,42,,,,615,,5347,,,2
H5,2018,2018,2018,6,1,1,Import,418,Lao People's Dem. Rep.,LAO,0,World,WLD,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",1,No Quantity,0,,,,46001,,678922,,,6
H5,2018,2018,2018,6,1,2,Export,418,Lao People's Dem. Rep.,LAO,0,World,WLD,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",1,No Quantity,0,,,,57,,1565,,,6
H5,2018,2018,2018,6,1,1,Import,422,Lebanon,LBN,0,World,WLD,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",1,No Quantity,0,,,,867789,,3063969,,,2
H5,2018,2018,2018,6,1,2,Export,422,Lebanon,LBN,0,World,WLD,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",1,No Quantity,0,,,,881,,7970,,,2
H5,2018,2018,2018,6,1,1,Import,428,Latvia,LVA,0,World,WLD,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,35611,,,,485679,,6782266,,,0
H5,2018,2018,2018,6,1,2,Export,428,Latvia,LVA,0,World,WLD,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,4167,,,,60992,,1178443,,,0
H5,2018,2018,2018,6,1,1,Import,440,Lithuania,LTU,0,World,WLD,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,40503,,,,534962,,8172828,,,0
H5,2018,2018,2018,6,1,2,Export,440,Lithuania,LTU,0,World,WLD,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,282930,,,,5018548,,69882259,,,0
H5,2018,2018,2018,6,1,1,Import,442,Luxembourg,LUX,0,World,WLD,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,30261,,,,928125,,15222170,,,0
H5,2018,2018,2018,6,1,2,Export,442,Luxembourg,LUX,0,World,WLD,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,347,,,,28047,,426622,,,0
H5,2018,2018,2018,6,1,3,Re-Export,442,Luxembourg,LUX,0,World,WLD,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,10,,,,262,,4498,,,0
H5,2018,2018,2018,6,1,4,Re-Import,442,Luxembourg,LUX,0,World,WLD,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,1696,,,,2179,,22595,,,0
H5,2018,2018,2018,6,1,1,Import,446,"China, Macao SAR",MAC,0,World,WLD,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",1,No Quantity,0,,,,34500,,449305,,,6
H5,2018,2018,2018,6,1,1,Import,450,Madagascar,MDG,0,World,WLD,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,363891,,,,1125142,,1630992,,,6
H5,2018,2018,2018,6,1,2,Export,450,Madagascar,MDG,0,World,WLD,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,6,,,,108,,321,,,0
H5,2018,2018,2018,6,1,1,Import,458,Malaysia,MYS,0,World,WLD,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,1342778,,,,3064115,,45222122,,,4
H5,2018,2018,2018,6,1,2,Export,458,Malaysia,MYS,0,World,WLD,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,220913,,,,216070,,5868326,,,4
H5,2018,2018,2018,6,1,1,Import,462,Maldives,MDV,0,World,WLD,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,25404,,,,111939,,1652066,,,4
H5,2018,2018,2018,6,1,1,Import,470,Malta,MLT,0,World,WLD,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,2735,,,,37021,,485316,,,2
H5,2018,2018,2018,6,1,2,Export,470,Malta,MLT,0,World,WLD,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,265,,,,8774,,14599,,,0
H5,2018,2018,2018,6,1,1,Import,480,Mauritius,MUS,0,World,WLD,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,53258,,,,478620,,2285928,,,2
H5,2018,2018,2018,6,1,2,Export,480,Mauritius,MUS,0,World,WLD,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,22,,,,3524,,2825,,,0
H5,2018,2018,2018,6,1,1,Import,490,"Other Asia, nes",,0,World,WLD,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,376903,,,,4739325,,26908199,,,4
H5,2018,2018,2018,6,1,2,Export,490,"Other Asia, nes",,0,World,WLD,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,2290105,,,,31343537,,1497256668,,,0
H5,2018,2018,2018,6,1,1,Import,496,Mongolia,MNG,0,World,WLD,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,15886,,,,260587,,940459,,,0
H5,2018,2018,2018,6,1,2,Export,496,Mongolia,MNG,0,World,WLD,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,5,,,,75,,10,,,0
H5,2018,2018,2018,6,1,1,Import,499,Montenegro,MNE,0,World,WLD,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,10970,,,,153533,,945381,,,0
H5,2018,2018,2018,6,1,2,Export,499,Montenegro,MNE,0,World,WLD,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,20,,,,192,,720,,,0
H5,2018,2018,2018,6,1,1,Import,504,Morocco,MAR,0,World,WLD,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,166858,,,,1746134,,6187477,,,2
H5,2018,2018,2018,6,1,2,Export,504,Morocco,MAR,0,World,WLD,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,23,,,,519,,6592,,,2
H5,2018,2018,2018,6,1,1,Import,508,Mozambique,MOZ,0,World,WLD,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,204415,,,,4148742,,8659577,,,0
H5,2018,2018,2018,6,1,2,Export,508,Mozambique,MOZ,0,World,WLD,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,3380,,,,55340,,29263,,,0
H5,2018,2018,2018,6,1,1,Import,512,Oman,OMN,0,World,WLD,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",1,No Quantity,0,,,,2516668,,4896959,,,0
H5,2018,2018,2018,6,1,2,Export,512,Oman,OMN,0,World,WLD,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",1,No Quantity,0,,,,141985,,311620,,,0
H5,2018,2018,2018,6,1,3,Re-Export,512,Oman,OMN,0,World,WLD,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",1,No Quantity,0,,,,141985,,311620,,,0
H5,2018,2018,2018,6,1,1,Import,516,Namibia,NAM,0,World,WLD,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",1,No Quantity,0,,,,0,,1913741,,,6
H5,2018,2018,2018,6,1,2,Export,516,Namibia,NAM,0,World,WLD,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",1,No Quantity,0,,,,0,,170820,,,6
H5,2018,2018,2018,6,1,3,Re-Export,516,Namibia,NAM,0,World,WLD,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",1,No Quantity,0,,,,0,,170098,,,0
H5,2018,2018,2018,6,1,4,Re-Import,516,Namibia,NAM,0,World,WLD,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",1,No Quantity,0,,,,0,,1459,,,0
H5,2018,2018,2018,6,1,1,Import,528,Netherlands,NLD,0,World,WLD,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,2242945,,,,31416730,,589993315,,,4
H5,2018,2018,2018,6,1,2,Export,528,Netherlands,NLD,0,World,WLD,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,1224744,,,,17181093,,739815467,,,0
H5,2018,2018,2018,6,1,1,Import,554,New Zealand,NZL,0,World,WLD,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,270579,,,,4255333,,62802869,,,4
H5,2018,2018,2018,6,1,2,Export,554,New Zealand,NZL,0,World,WLD,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,5470,,,,0,,3078165,,,4
H5,2018,2018,2018,6,1,3,Re-Export,554,New Zealand,NZL,0,World,WLD,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,4820,,,,0,,2866553,,,0
H5,2018,2018,2018,6,1,4,Re-Import,554,New Zealand,NZL,0,World,WLD,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,24,,,,5112,,75460,,,4
H5,2018,2018,2018,6,1,1,Import,558,Nicaragua,NIC,0,World,WLD,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",1,No Quantity,0,,,,800449,,1511359,,,2
H5,2018,2018,2018,6,1,2,Export,558,Nicaragua,NIC,0,World,WLD,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",1,No Quantity,0,,,,3378,,13516,,,2
H5,2018,2018,2018,6,1,1,Import,562,Niger,NER,0,World,WLD,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",1,No Quantity,0,,,,242031,,125842,,,2
H5,2018,2018,2018,6,1,2,Export,562,Niger,NER,0,World,WLD,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",1,No Quantity,0,,,,7175,,4009,,,2
H5,2018,2018,2018,6,1,1,Import,579,Norway,NOR,0,World,WLD,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,335306,,,,4579208,,88939090,,,0
H5,2018,2018,2018,6,1,2,Export,579,Norway,NOR,0,World,WLD,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,17934,,,,273576,,4518070,,,0
H5,2018,2018,2018,6,1,1,Import,585,Palau,PLW,0,World,WLD,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,871,,,,,,55022,,,0
H5,2018,2018,2018,6,1,1,Import,586,Pakistan,PAK,0,World,WLD,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,1259816,,,,790468,,11666220,,,4
H5,2018,2018,2018,6,1,2,Export,586,Pakistan,PAK,0,World,WLD,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,348,,,,3283,,89175,,,4
H5,2018,2018,2018,6,1,1,Import,600,Paraguay,PRY,0,World,WLD,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",1,No Quantity,0,,,,3388692,,15265655,,,2
H5,2018,2018,2018,6,1,2,Export,600,Paraguay,PRY,0,World,WLD,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",1,No Quantity,0,,,,4251,,3643,,,2
H5,2018,2018,2018,6,1,1,Import,604,Peru,PER,0,World,WLD,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,310528,,,,4219344,,16606836,,,0
H5,2018,2018,2018,6,1,2,Export,604,Peru,PER,0,World,WLD,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,2909,,,,28422,,372092,,,0
H5,2018,2018,2018,6,1,1,Import,616,Poland,POL,0,World,WLD,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,678737,,,,8998884,,109213983,,,0
H5,2018,2018,2018,6,1,2,Export,616,Poland,POL,0,World,WLD,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,858187,,,,10326747,,163858428,,,0
H5,2018,2018,2018,6,1,1,Import,620,Portugal,PRT,0,World,WLD,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",1,No Quantity,0,,,,1389500,,27157316,,,6
H5,2018,2018,2018,6,1,2,Export,620,Portugal,PRT,0,World,WLD,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",1,No Quantity,0,,,,26539535,,302745672,,,6
H5,2018,2018,2018,6,1,1,Import,642,Romania,ROU,0,World,WLD,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,216644,,,,2592833,,27471088,,,6
H5,2018,2018,2018,6,1,2,Export,642,Romania,ROU,0,World,WLD,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,779344,,,,9614304,,106291184,,,2
H5,2018,2018,2018,6,1,1,Import,643,Russian Federation,RUS,0,World,WLD,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,2486349,,,,29965219,,105347825,,,0
H5,2018,2018,2018,6,1,2,Export,643,Russian Federation,RUS,0,World,WLD,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,98138,,,,1535336,,7947424,,,0
H5,2018,2018,2018,6,1,1,Import,646,Rwanda,RWA,0,World,WLD,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",1,No Quantity,0,,,,191629,,361484,,,2
H5,2018,2018,2018,6,1,2,Export,646,Rwanda,RWA,0,World,WLD,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",1,No Quantity,0,,,,,,81934,,,6
H5,2018,2018,2018,6,1,3,Re-Export,646,Rwanda,RWA,0,World,WLD,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",1,No Quantity,0,,,,0,,74918,,,0
H5,2018,2018,2018,6,1,1,Import,688,Serbia,SRB,0,World,WLD,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",1,No Quantity,0,,,,213867,,1247697,,,2
H5,2018,2018,2018,6,1,2,Export,688,Serbia,SRB,0,World,WLD,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",1,No Quantity,0,,,,1534873,,10117192,,,2
H5,2018,2018,2018,6,1,1,Import,690,Seychelles,SYC,0,World,WLD,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,110264,,,,55586,,590418,,,0
H5,2018,2018,2018,6,1,2,Export,690,Seychelles,SYC,0,World,WLD,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,11,,,,696,,747,,,0
H5,2018,2018,2018,6,1,3,Re-Export,690,Seychelles,SYC,0,World,WLD,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,11,,,,696,,747,,,0
H5,2018,2018,2018,6,1,1,Import,699,India,IND,0,World,WLD,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,756070,,,,3672468,,54200579,,,4
H5,2018,2018,2018,6,1,2,Export,699,India,IND,0,World,WLD,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,1244342,,,,1713275,,46531315,,,4
H5,2018,2018,2018,6,1,1,Import,702,Singapore,SGP,0,World,WLD,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,237946,,,,2143472,,31634708,,,4
H5,2018,2018,2018,6,1,2,Export,702,Singapore,SGP,0,World,WLD,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,82395,,,,420151,,11411017,,,4
H5,2018,2018,2018,6,1,1,Import,703,Slovakia,SVK,0,World,WLD,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,115100,,,,1471654,,24649935,,,0
H5,2018,2018,2018,6,1,2,Export,703,Slovakia,SVK,0,World,WLD,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,228856,,,,3215759,,49007584,,,2
H5,2018,2018,2018,6,1,1,Import,704,Viet Nam,VNM,0,World,WLD,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",1,No Quantity,0,,,,754262,,11131877,,,6
H5,2018,2018,2018,6,1,2,Export,704,Viet Nam,VNM,0,World,WLD,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",1,No Quantity,0,,,,1010705,,27450035,,,6
H5,2018,2018,2018,6,1,1,Import,705,Slovenia,SVN,0,World,WLD,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,84100,,,,1224656,,26989587,,,0
H5,2018,2018,2018,6,1,2,Export,705,Slovenia,SVN,0,World,WLD,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,15297,,,,258135,,3196239,,,0
H5,2018,2018,2018,6,1,4,Re-Import,705,Slovenia,SVN,0,World,WLD,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,26,,,,352,,20262,,,0
H5,2018,2018,2018,6,1,1,Import,710,South Africa,ZAF,0,World,WLD,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",7,Volume in litres,113458266,,,,113458266,,35157067,,,0
H5,2018,2018,2018,6,1,2,Export,710,South Africa,ZAF,0,World,WLD,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",1,No Quantity,0,,,,11101380,,5137953,,,2
H5,2018,2018,2018,6,1,3,Re-Export,710,South Africa,ZAF,0,World,WLD,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",7,Volume in litres,3448074,,,,3448074,,1237014,,,0
H5,2018,2018,2018,6,1,4,Re-Import,710,South Africa,ZAF,0,World,WLD,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",7,Volume in litres,477,,,,477,,432,,,0
H5,2018,2018,2018,6,1,1,Import,716,Zimbabwe,ZWE,0,World,WLD,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,75161,,,,1224794,,2738936,,,2
H5,2018,2018,2018,6,1,2,Export,716,Zimbabwe,ZWE,0,World,WLD,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,1,,,,10,,100,,,0
H5,2018,2018,2018,6,1,1,Import,724,Spain,ESP,0,World,WLD,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,1402290,,,,18775594,,314894847,,,0
H5,2018,2018,2018,6,1,2,Export,724,Spain,ESP,0,World,WLD,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,682777,,,,9414782,,164919015,,,0
H5,2018,2018,2018,6,1,4,Re-Import,724,Spain,ESP,0,World,WLD,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,31,,,,841,,39025,,,0
H5,2018,2018,2018,6,1,1,Import,729,Sudan,SDN,0,World,WLD,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",1,No Quantity,0,,,,1754970,,3058543,,,6
H5,2018,2018,2018,6,1,1,Import,748,Eswatini,SWZ,0,World,WLD,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",1,No Quantity,0,,,,58442,,342752,,,0
H5,2018,2018,2018,6,1,2,Export,748,Eswatini,SWZ,0,World,WLD,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",1,No Quantity,0,,,,50,,186,,,0
H5,2018,2018,2018,6,1,1,Import,752,Sweden,SWE,0,World,WLD,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,474169,,,,7014209,,114036844,,,4
H5,2018,2018,2018,6,1,2,Export,752,Sweden,SWE,0,World,WLD,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,76299,,,,1168580,,19514067,,,4
H5,2018,2018,2018,6,1,1,Import,757,Switzerland,CHE,0,World,WLD,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,16131,,,,4759290,,165539097,,,0
H5,2018,2018,2018,6,1,2,Export,757,Switzerland,CHE,0,World,WLD,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,12160,,,,1075684,,6285841,,,2
H5,2018,2018,2018,6,1,1,Import,764,Thailand,THA,0,World,WLD,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",1,No Quantity,0,,,,15331569,,56702164,,,6
H5,2018,2018,2018,6,1,2,Export,764,Thailand,THA,0,World,WLD,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",1,No Quantity,0,,,,6225344,,42212231,,,6
H5,2018,2018,2018,6,1,3,Re-Export,764,Thailand,THA,0,World,WLD,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",8,Weight in kilograms,1986,,,,1986,,2462,,,0
H5,2018,2018,2018,6,1,4,Re-Import,764,Thailand,THA,0,World,WLD,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",1,No Quantity,0,,,,5329,,75376,,,2
H5,2018,2018,2018,6,1,1,Import,768,Togo,TGO,0,World,WLD,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",1,No Quantity,0,,,,629922,,762134,,,2
H5,2018,2018,2018,6,1,1,Import,784,United Arab Emirates,ARE,0,World,WLD,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",1,No Quantity,0,,,,10149274,,27139784,,,2
H5,2018,2018,2018,6,1,2,Export,784,United Arab Emirates,ARE,0,World,WLD,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",1,No Quantity,0,,,,4584637,,10348906,,,2
H5,2018,2018,2018,6,1,3,Re-Export,784,United Arab Emirates,ARE,0,World,WLD,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",8,Weight in kilograms,4126034,,,,4126034,,9921458,,,0
H5,2018,2018,2018,6,1,1,Import,788,Tunisia,TUN,0,World,WLD,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",1,No Quantity,0,,,,770056,,1884855,,,2
H5,2018,2018,2018,6,1,2,Export,788,Tunisia,TUN,0,World,WLD,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",1,No Quantity,0,,,,4599870,,26131034,,,2
H5,2018,2018,2018,6,1,1,Import,792,Turkey,TUR,0,World,WLD,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,81458,,,,1026050,,12897514,,,0
H5,2018,2018,2018,6,1,2,Export,792,Turkey,TUR,0,World,WLD,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,279660,,,,4605887,,37879014,,,0
H5,2018,2018,2018,6,1,1,Import,800,Uganda,UGA,0,World,WLD,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,70631,,,,1428292,,2101374,,,2
H5,2018,2018,2018,6,1,2,Export,800,Uganda,UGA,0,World,WLD,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,3301,,,,12216,,8919,,,2
H5,2018,2018,2018,6,1,1,Import,807,North Macedonia,MKD,0,World,WLD,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,46154,,,,578188,,2649693,,,0
H5,2018,2018,2018,6,1,2,Export,807,North Macedonia,MKD,0,World,WLD,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,36,,,,595,,4584,,,0
H5,2018,2018,2018,6,1,1,Import,826,United Kingdom,GBR,0,World,WLD,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,3116969,,,,37928800,,479510314,,,2
H5,2018,2018,2018,6,1,2,Export,826,United Kingdom,GBR,0,World,WLD,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,652057,,,,6930081,,102033405,,,4
H5,2018,2018,2018,6,1,4,Re-Import,826,United Kingdom,GBR,0,World,WLD,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,58,,,,1479,,45751,,,0
H5,2018,2018,2018,6,1,1,Import,834,United Rep. of Tanzania,TZA,0,World,WLD,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",1,No Quantity,0,,,,5274793,,5299217,,,2
H5,2018,2018,2018,6,1,2,Export,834,United Rep. of Tanzania,TZA,0,World,WLD,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",1,No Quantity,0,,,,,,7994937,,,6
H5,2018,2018,2018,6,1,1,Import,842,USA,USA,0,World,WLD,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,17377816,,,,108429603,,1600271642,,,4
H5,2018,2018,2018,6,1,2,Export,842,USA,USA,0,World,WLD,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,202574,,,,0,,97035453,,,4
H5,2018,2018,2018,6,1,3,Re-Export,842,USA,USA,0,World,WLD,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,104834,,,,0,,50274555,,,0
H5,2018,2018,2018,6,1,1,Import,858,Uruguay,URY,0,World,WLD,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,157715,,,,,,13395334,,,4
H5,2018,2018,2018,6,1,2,Export,858,Uruguay,URY,0,World,WLD,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,266,,,,3677,,109907,,,0
